% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.883395697e+04 +1.883395697e+04 +1.886985697e+04 +1.886985697e+04 +3.7367e+00 -3.4801e+00
8 +7.027014866e+00 +7.027014866e+00 +4.292701487e+01 +4.292701487e+01 +3.9466e+00 +5.6686e-01
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.490978003e+03 +4.490978003e+03 +4.522348003e+03 +4.522348003e+03 +1.2208e+00 +3.0006e-01
8 +8.255815789e+01 +8.255815789e+01 +1.139281579e+02 +1.139281579e+02 +3.3384e+00 +2.7123e+00
10 +5.257315469e+01 +5.257315469e+01 +8.394315469e+01 +8.394315469e+01 +2.6847e+00 +8.6504e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.153315205e+04 +7.153315205e+04 +7.053315205e+04 +7.053315205e+04 -6.4825e-02 +4.3381e-01
5 +4.280482454e+01 +4.280482454e+01 -9.571951755e+02 -9.571951755e+02 +2.3134e+00 -3.9127e+00
14 +7.150491615e+00 +7.150491615e+00 -9.928495084e+02 -9.928495084e+02 +8.6102e-01 -3.3458e+00
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.164565706e+01 +5.164565706e+01 +1.835656571e+02 +1.835656571e+02 -3.4877e+00 -1.1527e+00
2 +1.257290244e+01 +1.257290244e+01 +1.444929024e+02 +1.444929024e+02 -1.3422e+00 +2.2685e-01
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.160617338e+02 +1.160617338e+02 +7.069017338e+02 +7.069017338e+02 -4.1074e+00 -1.7660e+00
2 +6.553429803e+01 +6.553429803e+01 +6.563742980e+02 +6.563742980e+02 -3.2580e+00 -6.0489e-02
5 +3.566174156e+01 +3.566174156e+01 +6.265017416e+02 +6.265017416e+02 -2.1958e+00 +7.4222e-01
% function evaluation | noise-free fitness - Fopt (-1.280000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.541593085e+01 +2.541593085e+01 +1.261593085e+01 +1.261593085e+01 -4.7241e+00 -8.6358e-01
12 +2.090546737e+00 +2.090546737e+00 -1.070945326e+01 -1.070945326e+01 -2.3542e+00 +1.4729e+00
% function evaluation | noise-free fitness - Fopt (-1.061000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.160903589e+04 +3.160903589e+04 +3.159842589e+04 +3.159842589e+04 +2.1249e+00 +3.9344e+00
2 +3.799126668e+01 +3.799126668e+01 +2.738126668e+01 +2.738126668e+01 +4.2209e-04 +4.5516e+00
14 +4.028424989e+00 +4.028424989e+00 -6.581575011e+00 -6.581575011e+00 +1.4409e+00 -1.2906e+00
