% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.140916005e+01 +9.140916005e+01 +3.905916005e+01 +3.905916005e+01 +2.1000e+00 -2.8954e+00 +2.8712e+00 +1.7475e+00 +4.8127e-01 +9.1332e-02 -3.2775e-01 +3.5375e+00 -1.3752e+00 -1.4466e+00
6 +4.983968452e+01 +4.983968452e+01 -2.510315477e+00 -2.510315477e+00 +3.2941e+00 -8.8088e-01 -4.6722e-01 -1.0750e+00 +2.7307e-01 +3.2206e+00 -5.3991e-01 -4.8640e-01 -4.5645e-01 +4.1536e-01
10 +6.896772646e+00 +6.896772646e+00 -4.545322735e+01 -4.545322735e+01 +1.0775e+00 -1.9606e+00 +1.9644e+00 -3.2248e+00 -7.3525e-01 +2.8827e+00 -3.0806e+00 +3.0253e+00 +1.3058e+00 -3.4099e+00
281 +6.192172502e+00 +6.192172502e+00 -4.615782750e+01 -4.615782750e+01 +1.0335e+00 -1.9715e+00 +2.0078e+00 -3.2836e+00 -7.8554e-01 +2.7681e+00 -3.0835e+00 +2.7585e+00 +1.3808e+00 -3.3971e+00
1922 +3.922244778e+00 +3.922244778e+00 -4.842775522e+01 -4.842775522e+01 +7.7080e-01 -1.8281e+00 +2.0239e+00 -3.2241e+00 -8.1204e-01 +3.0624e+00 -3.0675e+00 +1.9479e+00 +2.0186e+00 -3.0908e+00
3313 +2.503451196e+00 +2.503451196e+00 -4.984654880e+01 -4.984654880e+01 +3.6429e-01 -1.4800e+00 +2.2006e+00 -2.9841e+00 -9.4972e-01 +3.2590e+00 -3.2689e+00 +1.4595e+00 +2.4130e+00 -2.8753e+00
4812 +1.562040331e+00 +1.562040331e+00 -5.078795967e+01 -5.078795967e+01 -7.2233e-02 -1.4451e+00 +2.2695e+00 -2.7891e+00 -9.4360e-01 +3.3938e+00 -3.4193e+00 +9.9090e-01 +2.6964e+00 -2.6945e+00
5479 +9.843786910e-01 +9.843786910e-01 -5.136562131e+01 -5.136562131e+01 -2.9485e-01 -1.3897e+00 +2.4568e+00 -2.8879e+00 -1.1408e+00 +3.6623e+00 -3.5713e+00 +8.3000e-01 +3.0893e+00 -2.2949e+00
6198 +6.081997428e-01 +6.081997428e-01 -5.174180026e+01 -5.174180026e+01 -4.2245e-01 -1.3459e+00 +2.2579e+00 -2.7915e+00 -1.2905e+00 +3.9692e+00 -3.5217e+00 +5.8012e-01 +3.1430e+00 -2.0779e+00
6586 +3.798919253e-01 +3.798919253e-01 -5.197010807e+01 -5.197010807e+01 -5.5530e-01 -1.1991e+00 +2.4127e+00 -2.6620e+00 -1.3280e+00 +3.8230e+00 -3.4868e+00 +3.9756e-01 +3.1363e+00 -2.1888e+00
