% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.178718461e+07 +1.178718461e+07 +1.178712967e+07 +1.178712967e+07 -3.6247e+00 +2.4998e+00
2 +8.365825709e+06 +8.365825709e+06 +8.365770769e+06 +8.365770769e+06 -2.1308e+00 +1.5555e+00
5 +5.189710958e+06 +5.189710958e+06 +5.189656018e+06 +5.189656018e+06 -3.7474e+00 +1.1624e+00
6 +2.353257096e+06 +2.353257096e+06 +2.353202156e+06 +2.353202156e+06 -3.0695e-01 -3.2508e+00
8 +2.356720429e+04 +2.356720429e+04 +2.351226429e+04 +2.351226429e+04 -2.5027e+00 -1.1786e+00
18 +8.893873808e+03 +8.893873808e+03 +8.838933808e+03 +8.838933808e+03 -9.4435e-01 -1.5846e+00
22 +4.331390909e+03 +4.331390909e+03 +4.276450909e+03 +4.276450909e+03 -9.7506e-01 -1.5970e+00
25 +3.724831433e+03 +3.724831433e+03 +3.669891433e+03 +3.669891433e+03 -1.4515e+00 -1.5020e+00
38 +1.655236996e+03 +1.655236996e+03 +1.600296996e+03 +1.600296996e+03 -9.1261e-01 -1.6418e+00
57 +8.129094277e+02 +8.129094277e+02 +7.579694277e+02 +7.579694277e+02 +3.3747e+00 -2.6414e+00
80 +5.185980867e+02 +5.185980867e+02 +4.636580867e+02 +4.636580867e+02 +3.4361e+00 -2.6492e+00
122 +1.427755686e+02 +1.427755686e+02 +8.783556863e+01 +8.783556863e+01 +2.6080e+00 -2.4586e+00
157 +6.811210659e-01 +6.811210659e-01 -5.425887893e+01 -5.425887893e+01 -8.6807e-01 -1.6938e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.032620708e+05 +8.032620708e+05 +8.033212008e+05 +8.033212008e+05 +3.0226e+00 -1.4886e+00
11 +1.968294368e+05 +1.968294368e+05 +1.968885668e+05 +1.968885668e+05 -2.1464e+00 +1.3862e+00
17 +5.096741031e+04 +5.096741031e+04 +5.102654031e+04 +5.102654031e+04 +1.2778e+00 -1.4467e+00
21 +3.759945662e+04 +3.759945662e+04 +3.765858662e+04 +3.765858662e+04 +1.2977e+00 -1.4182e+00
27 +1.549920378e+04 +1.549920378e+04 +1.555833378e+04 +1.555833378e+04 +2.2419e+00 -1.8631e+00
40 +7.378605924e+02 +7.378605924e+02 +7.969905924e+02 +7.969905924e+02 +1.4096e+00 -1.2949e+00
153 +5.664925082e+01 +5.664925082e+01 +1.157792508e+02 +1.157792508e+02 +1.4354e+00 -1.2775e+00
156 +2.554373242e+01 +2.554373242e+01 +8.467373242e+01 +8.467373242e+01 +1.4929e+00 -1.3383e+00
384 +1.008948136e+01 +1.008948136e+01 +6.921948136e+01 +6.921948136e+01 +2.6218e-02 +1.1702e-02
775 +9.525863860e+00 +9.525863860e+00 +6.865586386e+01 +6.865586386e+01 +5.4737e-03 +3.1142e-02
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.636588020e+06 +7.636588020e+06 +7.636096490e+06 +7.636096490e+06 -1.2573e+00 -3.1778e+00
2 +5.530201075e+05 +5.530201075e+05 +5.525285775e+05 +5.525285775e+05 -2.2868e+00 -2.7187e-02
7 +9.735878167e+04 +9.735878167e+04 +9.686725167e+04 +9.686725167e+04 +3.4992e+00 -3.8139e+00
13 +7.703197453e+02 +7.703197453e+02 +2.787897453e+02 +2.787897453e+02 -2.4548e+00 +1.0972e+00
17 +5.223268281e+00 +5.223268281e+00 -4.863067317e+02 -4.863067317e+02 -1.5929e+00 +4.6801e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.470203412e+06 +8.470203412e+06 +8.470033212e+06 +8.470033212e+06 -3.1198e+00 +2.6415e+00
5 +1.954551837e+06 +1.954551837e+06 +1.954381637e+06 +1.954381637e+06 -3.7607e+00 +1.0882e+00
7 +9.173070418e+02 +9.173070418e+02 +7.471070418e+02 +7.471070418e+02 -1.7357e+00 -2.1562e+00
28 +3.861721602e+01 +3.861721602e+01 -1.315827840e+02 -1.315827840e+02 -1.8230e+00 -2.1340e+00
294 +1.191436421e+01 +1.191436421e+01 -1.582856358e+02 -1.582856358e+02 -1.8415e+00 -2.1088e+00
341 +7.433887464e+00 +7.433887464e+00 -1.627661125e+02 -1.627661125e+02 -1.6503e+00 -2.2645e+00
1921 +5.756842263e+00 +5.756842263e+00 -1.644431577e+02 -1.644431577e+02 -1.8847e+00 -2.0769e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.083052195e+07 +5.083052195e+07 +5.083005220e+07 +5.083005220e+07 -3.9371e+00 +3.5753e+00
2 +1.118155681e+07 +1.118155681e+07 +1.118108706e+07 +1.118108706e+07 +1.3839e+00 +5.8494e-01
4 +3.616277162e+04 +3.616277162e+04 +3.569302162e+04 +3.569302162e+04 -6.8956e-01 -3.2076e+00
27 +1.986096453e+04 +1.986096453e+04 +1.939121453e+04 +1.939121453e+04 -6.3995e-01 -3.1542e+00
29 +3.112924720e+03 +3.112924720e+03 +2.643174720e+03 +2.643174720e+03 -2.9027e-01 -2.9415e+00
81 +7.920635420e+02 +7.920635420e+02 +3.223135420e+02 +3.223135420e+02 +1.7892e+00 -2.8557e+00
100 +1.624160784e+02 +1.624160784e+02 -3.073339216e+02 -3.073339216e+02 +1.7562e+00 -2.8179e+00
118 +3.032651601e+01 +3.032651601e+01 -4.394234840e+02 -4.394234840e+02 -2.0004e+00 -3.1224e+00
229 +4.019529945e+00 +4.019529945e+00 -4.657304701e+02 -4.657304701e+02 +1.6639e+00 -2.8363e+00
414 +7.718438832e-01 +7.718438832e-01 -4.689781561e+02 -4.689781561e+02 -3.6169e-01 -2.9971e+00
2062 +1.553840156e-01 +1.553840156e-01 -4.695946160e+02 -4.695946160e+02 -9.6880e-02 -2.9773e+00
