% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.856787855e+06 +1.856787855e+06 +1.856577975e+06 +1.856577975e+06 -3.7383e+00 +1.6970e+00
3 +4.222746285e+05 +4.222746285e+05 +4.220647485e+05 +4.220647485e+05 -2.6916e+00 +1.0457e+00
4 +8.496772915e+04 +8.496772915e+04 +8.475784915e+04 +8.475784915e+04 +3.2669e+00 +7.3267e-01
11 +6.258286790e+03 +6.258286790e+03 +6.048406790e+03 +6.048406790e+03 -3.3207e+00 +5.2977e-01
24 +1.101827572e+02 +1.101827572e+02 -9.969724285e+01 -9.969724285e+01 -3.2456e+00 +4.5737e-01
38 +2.743554573e+01 +2.743554573e+01 -1.824444543e+02 -1.824444543e+02 -3.2334e+00 +4.4518e-01
204 +5.011688206e+00 +5.011688206e+00 -2.048683118e+02 -2.048683118e+02 +2.7525e-01 +4.4586e-01
225 +2.774792318e+00 +2.774792318e+00 -2.071052077e+02 -2.071052077e+02 +3.8607e-01 +4.4960e-01
598 +1.334917665e+00 +1.334917665e+00 -2.085450823e+02 -2.085450823e+02 +4.3656e-01 +4.4891e-01
874 +8.762478162e-01 +8.762478162e-01 -2.090037522e+02 -2.090037522e+02 +3.2251e-01 +4.4762e-01
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.674145691e+04 +4.674145691e+04 +4.664936691e+04 +4.664936691e+04 +3.0456e+00 +2.8370e+00
21 +1.768103235e+04 +1.768103235e+04 +1.758894235e+04 +1.758894235e+04 +3.1175e+00 +2.7605e+00
44 +1.643431220e+03 +1.643431220e+03 +1.551341220e+03 +1.551341220e+03 -2.9564e+00 +2.6629e+00
71 +4.038064229e+01 +4.038064229e+01 -5.170935771e+01 -5.170935771e+01 -7.3106e-01 +2.6153e+00
78 +3.523337312e+01 +3.523337312e+01 -5.685662688e+01 -5.685662688e+01 -2.8737e+00 +2.6173e+00
98 +7.821350878e+00 +7.821350878e+00 -8.426864912e+01 -8.426864912e+01 -1.7710e+00 +2.6231e+00
211 +6.013535119e+00 +6.013535119e+00 -8.607646488e+01 -8.607646488e+01 -1.8003e+00 +2.6214e+00
385 +3.883869628e-01 +3.883869628e-01 -9.170161304e+01 -9.170161304e+01 +1.0450e+00 +2.6221e+00
1295 +1.963633397e-01 +1.963633397e-01 -9.189363666e+01 -9.189363666e+01 +1.0087e+00 +2.6213e+00
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.543719320e+06 +2.543719320e+06 +2.543631430e+06 +2.543631430e+06 +2.0422e+00 +2.1849e+00
7 +1.389258634e+05 +1.389258634e+05 +1.388379734e+05 +1.388379734e+05 -2.7453e+00 +3.2845e+00
19 +6.607373416e+04 +6.607373416e+04 +6.598584416e+04 +6.598584416e+04 +9.7553e-01 +3.9014e+00
21 +2.801997890e+04 +2.801997890e+04 +2.793208890e+04 +2.793208890e+04 -1.0537e+00 +3.8141e+00
43 +2.987784518e+02 +2.987784518e+02 +2.108884518e+02 +2.108884518e+02 -2.1302e+00 +3.6635e+00
78 +1.791071630e+02 +1.791071630e+02 +9.121716303e+01 +9.121716303e+01 +5.3694e-01 +3.6324e+00
91 +1.098948147e+02 +1.098948147e+02 +2.200481470e+01 +2.200481470e+01 -2.0365e+00 +3.6349e+00
204 +1.310108018e+01 +1.310108018e+01 -7.478891982e+01 -7.478891982e+01 -2.0369e+00 +3.6487e+00
