% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.225734757e+02 +2.225734757e+02 +3.464034757e+02 +3.464034757e+02 +1.6985e+00 -1.1268e+00
3 +5.075027783e+01 +5.075027783e+01 +1.745802778e+02 +1.745802778e+02 +8.8263e-01 -1.1868e+00
10 +1.983368845e+01 +1.983368845e+01 +1.436636885e+02 +1.436636885e+02 -3.2606e-01 -9.6017e-01
35 +1.079877960e+01 +1.079877960e+01 +1.346287796e+02 +1.346287796e+02 -2.2803e-01 -8.9144e-01
68 +3.058905635e+00 +3.058905635e+00 +1.268889056e+02 +1.268889056e+02 +5.7537e-01 +2.3545e+00
74 +6.354466951e-01 +6.354466951e-01 +1.244654467e+02 +1.244654467e+02 +6.3254e-01 +2.3301e+00
96 +3.856272277e-01 +3.856272277e-01 +1.242156272e+02 +1.242156272e+02 +6.1408e-01 +2.3233e+00
247 +6.673400343e-02 +6.673400343e-02 +1.238967340e+02 +1.238967340e+02 +1.3944e-01 +1.2016e+00
389 +3.979172862e-02 +3.979172862e-02 +1.238697917e+02 +1.238697917e+02 +1.1688e-01 +1.1504e+00
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.850301086e+02 +9.850301086e+02 +1.032540109e+03 +1.032540109e+03 +3.8839e+00 -1.2776e+00
11 +6.263490989e+02 +6.263490989e+02 +6.738590989e+02 +6.738590989e+02 +1.7959e+00 +1.9015e-01
15 +8.941943677e+00 +8.941943677e+00 +5.645194368e+01 +5.645194368e+01 +4.0511e-02 -3.7459e+00
44 +1.484673774e+00 +1.484673774e+00 +4.899467377e+01 +4.899467377e+01 -5.8064e-02 +1.0289e-01
63 +2.893056492e-01 +2.893056492e-01 +4.779930565e+01 +4.779930565e+01 -2.0188e-01 +1.9008e-01
77 +1.882714189e-01 +1.882714189e-01 +4.769827142e+01 +4.769827142e+01 -4.4876e-03 +1.8276e-01
204 +1.482780053e-01 +1.482780053e-01 +4.765827801e+01 +4.765827801e+01 +4.6049e-02 +1.5248e-01
606 +8.331409328e-02 +8.331409328e-02 +4.759331409e+01 +4.759331409e+01 +2.2215e-01 +1.2332e-01
877 +4.578557194e-02 +4.578557194e-02 +4.755578557e+01 +4.755578557e+01 +2.9547e-01 +9.3641e-02
1112 +3.947611615e-02 +3.947611615e-02 +4.754947612e+01 +4.754947612e+01 +3.5151e-01 +7.8764e-02
1842 +2.009639111e-02 +2.009639111e-02 +4.753009639e+01 +4.753009639e+01 +4.9793e-01 +1.6196e-02
1985 +6.312455269e-03 +6.312455269e-03 +4.751631246e+01 +4.751631246e+01 +5.4763e-01 +1.0468e-03
2504 +3.512377698e-05 +3.512377698e-05 +4.751003512e+01 +4.751003512e+01 +6.9325e-01 -5.8953e-02
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.254899075e+02 +7.254899075e+02 +7.808299075e+02 +7.808299075e+02 +3.0998e+00 -7.1822e-01
