% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.162380003e+02 +1.162380003e+02 -3.458519997e+02 -3.458519997e+02 -2.9732e+00 -4.2870e-01
3 +6.380088572e+01 +6.380088572e+01 -3.982891143e+02 -3.982891143e+02 -3.1545e+00 +1.4856e+00
5 +4.634586367e+01 +4.634586367e+01 -4.157441363e+02 -4.157441363e+02 -1.6144e-01 +1.8488e+00
7 +3.862294319e+01 +3.862294319e+01 -4.234670568e+02 -4.234670568e+02 +1.0614e+00 +1.4009e+00
22 +1.879658033e+01 +1.879658033e+01 -4.432934197e+02 -4.432934197e+02 +2.5359e+00 +1.5279e+00
25 +3.654171325e+00 +3.654171325e+00 -4.584358287e+02 -4.584358287e+02 +2.3500e+00 +2.0098e+00
431 +1.528888682e+00 +1.528888682e+00 -4.605611113e+02 -4.605611113e+02 +2.3440e+00 +2.0019e+00
19049 +9.959755987e-01 +9.959755987e-01 -4.610940244e+02 -4.610940244e+02 +2.3399e+00 +1.9907e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.388060831e+02 +1.388060831e+02 +2.164660831e+02 +2.164660831e+02 -2.0929e+00 -3.8660e+00
3 +3.784851287e+01 +3.784851287e+01 +1.155085129e+02 +1.155085129e+02 +2.4958e+00 +9.2383e-01
4 +2.286080684e+01 +2.286080684e+01 +1.005208068e+02 +1.005208068e+02 +2.0532e+00 -2.4100e-01
82 +1.475343346e+01 +1.475343346e+01 +9.241343346e+01 +9.241343346e+01 -5.9007e-01 -4.8753e-01
362 +9.223713215e+00 +9.223713215e+00 +8.688371322e+01 +8.688371322e+01 +2.5119e-01 -8.2905e-01
425 +2.119344126e+00 +2.119344126e+00 +7.977934413e+01 +7.977934413e+01 +1.3681e+00 -8.7421e-01
1569 +1.154530492e+00 +1.154530492e+00 +7.881453049e+01 +7.881453049e+01 +1.3899e+00 -8.6375e-01
5205 +9.988718683e-01 +9.988718683e-01 +7.865887187e+01 +7.865887187e+01 +1.4026e+00 -8.5451e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
