% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.784280658e+00 +9.784280658e+00 +8.926428066e+01 +8.926428066e+01 +2.1040e+00 -3.6782e+00
4 +6.275494074e+00 +6.275494074e+00 +8.575549407e+01 +8.575549407e+01 -1.7983e+00 +2.8142e-01
5 +2.306039354e+00 +2.306039354e+00 +8.178603935e+01 +8.178603935e+01 +6.2247e-01 +3.1608e-01
22 +1.465917865e+00 +1.465917865e+00 +8.094591786e+01 +8.094591786e+01 +1.4373e+00 -9.0587e-01
38 +4.212960086e-01 +4.212960086e-01 +7.990129601e+01 +7.990129601e+01 +7.4335e-01 -7.3176e-01
51 +3.737939897e-01 +3.737939897e-01 +7.985379399e+01 +7.985379399e+01 -3.5640e-01 -1.2085e+00
302 +2.480054080e-01 +2.480054080e-01 +7.972800541e+01 +7.972800541e+01 +5.5278e-01 -7.5929e-01
321 +1.245593600e-01 +1.245593600e-01 +7.960455936e+01 +7.960455936e+01 -9.3223e-02 -1.0873e+00
323 +2.665108513e-02 +2.665108513e-02 +7.950665109e+01 +7.950665109e+01 +9.4326e-02 -1.1176e+00
782 +2.325390124e-02 +2.325390124e-02 +7.950325390e+01 +7.950325390e+01 +1.2761e-01 -1.2439e+00
798 +6.277658426e-03 +6.277658426e-03 +7.948627766e+01 +7.948627766e+01 +3.3191e-01 -1.1524e+00
1645 +1.314145153e-03 +1.314145153e-03 +7.948131415e+01 +7.948131415e+01 +2.8434e-01 -1.1389e+00
1986 +8.611450184e-04 +8.611450184e-04 +7.948086115e+01 +7.948086115e+01 +2.7911e-01 -1.1438e+00
1993 +2.813503390e-05 +2.813503390e-05 +7.948002814e+01 +7.948002814e+01 +2.4811e-01 -1.1593e+00
3476 +1.415207556e-05 +1.415207556e-05 +7.948001415e+01 +7.948001415e+01 +2.4929e-01 -1.1555e+00
4398 +4.338975714e-06 +4.338975714e-06 +7.948000434e+01 +7.948000434e+01 +2.5135e-01 -1.1553e+00
6312 +2.481735933e-06 +2.481735933e-06 +7.948000248e+01 +7.948000248e+01 +2.5172e-01 -1.1557e+00
