% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.451011754e+06 +1.451011754e+06 +1.451088024e+06 +1.451088024e+06 -3.7604e+00 -3.9916e+00 -1.6790e+00 +3.1550e+00 -1.4692e+00 -3.2923e+00 -1.1693e+00 +2.5565e+00 +3.1021e+00 -1.9440e+00
2 +3.872709416e+05 +3.872709416e+05 +3.873472116e+05 +3.873472116e+05 -2.1989e+00 -3.1626e+00 -3.1461e+00 -1.2189e+00 -9.9917e-01 +1.3350e+00 -3.8174e+00 +2.4228e+00 +1.4233e+00 +3.6344e+00
4 +3.236173580e+03 +3.236173580e+03 +3.312443580e+03 +3.312443580e+03 +9.4361e-01 +3.7774e-01 -2.9019e+00 +8.1446e-01 +3.2935e+00 -3.0300e+00 +2.1780e+00 -3.6251e+00 -1.2074e+00 +1.8453e+00
21 +6.267045761e+02 +6.267045761e+02 +7.029745761e+02 +7.029745761e+02 +2.0744e+00 +1.7110e+00 +1.8299e-02 -4.0870e-01 -2.0007e+00 -3.3010e-01 +4.6045e-01 +3.8886e+00 +2.7949e+00 +1.0500e+00
40 +6.284392949e+01 +6.284392949e+01 +1.391139295e+02 +1.391139295e+02 +2.0400e+00 +1.5871e+00 +1.1864e-01 -4.7855e-01 -2.0849e+00 -1.7812e-01 +5.6277e-01 +3.7518e+00 +2.8843e+00 +1.0482e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.458497277e+06 +2.458497277e+06 +2.458474727e+06 +2.458474727e+06 +8.3323e-01 +2.0339e+00 -2.2154e+00 -8.5828e-01 +1.7507e+00 -1.7650e+00 -3.2170e+00 -8.9711e-02 +1.7705e+00 +1.3013e+00
12 +4.600044745e+05 +4.600044745e+05 +4.599819245e+05 +4.599819245e+05 -3.6828e+00 +1.6849e+00 +1.2487e+00 +3.3085e+00 +1.0639e+00 +3.4375e+00 -3.3144e+00 +1.9817e-02 +1.8707e+00 -2.2770e+00
13 +8.889399733e+04 +8.889399733e+04 +8.887144733e+04 +8.887144733e+04 -1.3562e+00 +3.1714e+00 +3.3404e+00 -1.9082e+00 +1.5891e+00 -3.1439e+00 -2.6385e+00 +2.7460e+00 +3.6442e+00 +2.7953e+00
16 +4.929661062e+04 +4.929661062e+04 +4.927406062e+04 +4.927406062e+04 -7.6424e-01 +8.5447e-01 +1.0684e+00 -1.4231e+00 +2.0909e+00 +2.3394e+00 +1.8442e+00 -2.6706e+00 +3.5351e+00 +3.7781e+00
23 +1.176248902e+03 +1.176248902e+03 +1.153698902e+03 +1.153698902e+03 -9.9054e-01 +2.9757e+00 +1.0975e+00 -1.7328e+00 +1.5647e+00 -2.8432e+00 -2.3794e+00 -1.9422e-02 +3.6411e+00 +3.0151e+00
79 +5.520594104e+02 +5.520594104e+02 +5.295094104e+02 +5.295094104e+02 -4.3090e-01 +3.0748e+00 +2.5445e+00 -3.6728e+00 -8.1863e-02 -3.7097e+00 -3.5676e+00 -3.1182e+00 +1.4413e+00 -1.3816e+00
80 +2.167149587e+02 +2.167149587e+02 +1.941649587e+02 +1.941649587e+02 -6.2483e-01 -1.3498e+00 -3.1663e+00 +1.8052e+00 +8.2770e-02 -7.1153e-01 -2.4173e-01 -2.1726e+00 +5.4300e-02 -1.3484e+00
164 +5.336774750e+01 +5.336774750e+01 +3.081774750e+01 +3.081774750e+01 -9.8635e-01 +2.8807e+00 +1.1140e+00 -1.7605e+00 +1.5395e+00 -2.8875e+00 -2.3724e+00 +1.4091e-02 +3.5481e+00 +2.9848e+00
209 +3.964958994e+01 +3.964958994e+01 +1.709958994e+01 +1.709958994e+01 -3.9314e-01 +3.1122e+00 +2.5104e+00 -3.7275e+00 -6.0506e-02 -3.6789e+00 -3.5307e+00 -3.1801e+00 +1.4739e+00 -1.4537e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.986334950e+06 +7.986334950e+06 +7.986348610e+06 +7.986348610e+06 +2.7250e+00 -2.4295e+00 +7.0994e-01 -5.0836e-02 +3.9163e+00 +5.8345e-01 +7.5049e-01 +2.6662e+00 +1.8965e+00 -7.1921e-01
3 +1.361498621e+05 +1.361498621e+05 +1.361635221e+05 +1.361635221e+05 +2.2849e+00 -1.8043e+00 -1.0552e+00 +2.7247e+00 +2.8074e-01 -3.6199e+00 +6.0971e-01 -2.1579e+00 +1.0888e+00 -3.0914e-01
10 +8.717492991e+04 +8.717492991e+04 +8.718858991e+04 +8.718858991e+04 -3.1475e+00 +9.1894e-01 +3.8883e+00 -3.5472e+00 +3.7746e-02 -2.3593e+00 +2.9070e+00 -3.9598e-01 -6.9607e-01 -6.2588e-01
29 +4.803235931e+04 +4.803235931e+04 +4.804601931e+04 +4.804601931e+04 -3.0542e+00 +8.7888e-01 +3.8080e+00 -3.5627e+00 +1.3447e-01 -2.4449e+00 +2.9599e+00 -3.5806e-01 -6.5486e-01 -7.1413e-01
36 +2.518874703e+03 +2.518874703e+03 +2.532534703e+03 +2.532534703e+03 +2.7648e-01 -3.6864e-01 +3.0194e+00 -9.7239e-01 +2.3417e-01 -3.1611e+00 +2.6954e+00 -6.5994e-01 +2.2372e-01 -5.7792e-01
73 +1.406001687e+03 +1.406001687e+03 +1.419661687e+03 +1.419661687e+03 -2.0249e+00 +6.8329e-01 -1.8619e-01 +2.1427e+00 +4.0304e+00 +1.0314e+00 +5.8413e-01 -2.7029e+00 -9.9302e-01 -1.4620e-01
93 +8.006338332e+02 +8.006338332e+02 +8.142938332e+02 +8.142938332e+02 -2.0639e+00 +7.2456e-01 -9.7888e-02 +2.0821e+00 +4.0510e+00 +9.2663e-01 +6.0872e-01 -2.6417e+00 -1.0068e+00 -4.3506e-02
116 +5.832943241e+02 +5.832943241e+02 +5.969543241e+02 +5.969543241e+02 +1.8862e+00 -2.8078e+00 -4.5655e-01 -3.6294e+00 +1.6382e+00 -1.7401e+00 +1.7291e+00 -3.0154e+00 -2.4014e+00 +3.4706e+00
119 +3.003014733e+02 +3.003014733e+02 +3.139614733e+02 +3.139614733e+02 -9.5890e-01 +2.7470e+00 +2.6658e+00 -3.0679e+00 -1.6852e-01 -6.3268e-01 +2.6459e+00 +2.2453e+00 -3.2036e+00 +1.4293e+00
152 +7.346737702e+01 +7.346737702e+01 +8.712737702e+01 +8.712737702e+01 +3.3146e-01 -4.0480e-01 +3.0302e+00 -9.2688e-01 +1.7926e-01 -3.1217e+00 +2.6725e+00 -6.6374e-01 +2.6212e-01 -5.0525e-01
810 +3.985476586e+01 +3.985476586e+01 +5.351476586e+01 +5.351476586e+01 +1.7197e-01 -4.7191e-01 +3.2009e+00 -1.1165e+00 +2.2437e-01 -3.2745e+00 +2.7123e+00 -7.6460e-01 +3.7078e-01 -5.9245e-01
1543 +3.978123509e+01 +3.978123509e+01 +5.344123509e+01 +5.344123509e+01 +1.6998e-01 -4.2634e-01 +3.2741e+00 -1.1325e+00 +4.8299e-02 -3.0325e+00 +2.8307e+00 -8.3039e-01 +3.6514e-01 -2.5535e-01
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.459960294e+05 +5.459960294e+05 +5.469338694e+05 +5.469338694e+05 -1.4687e+00 -1.9632e+00 -2.6002e+00 +3.7161e+00 -9.9009e-01 +3.4400e+00 +3.9743e+00 -3.8323e+00 +2.1973e+00 -4.6861e-01
10 +2.335917284e+04 +2.335917284e+04 +2.429701284e+04 +2.429701284e+04 +2.0050e+00 +3.7108e+00 -2.4121e+00 +2.1747e-01 +2.9581e+00 -1.3377e+00 +1.9564e+00 -2.8666e+00 +3.6346e+00 -3.1532e+00
25 +3.424463675e+03 +3.424463675e+03 +4.362303675e+03 +4.362303675e+03 +1.9766e+00 +3.7526e+00 -2.4628e+00 +2.9631e-01 +2.8729e+00 -1.4365e+00 +1.9549e+00 -2.8670e+00 +3.5697e+00 -3.2441e+00
28 +2.509988999e+03 +2.509988999e+03 +3.447828999e+03 +3.447828999e+03 +2.0589e+00 +3.6311e+00 -2.3822e+00 +2.9706e-01 +2.8746e+00 -1.3485e+00 +1.9959e+00 -2.9345e+00 +3.5428e+00 -3.2062e+00
152 +1.686100454e+02 +1.686100454e+02 +1.106450045e+03 +1.106450045e+03 +2.0116e+00 +3.7013e+00 -2.4407e+00 +3.5510e-01 +2.7970e+00 -1.2916e+00 +1.9629e+00 -2.8974e+00 +3.4795e+00 -3.2728e+00
246 +1.190126137e+02 +1.190126137e+02 +1.056852614e+03 +1.056852614e+03 -3.3903e+00 +2.6718e+00 -1.0392e+00 -4.0603e+00 +9.7755e-01 +8.7316e-01 -1.4537e+00 +1.0922e+00 +1.7311e+00 -3.2059e+00
249 +9.270524709e+01 +9.270524709e+01 +1.030545247e+03 +1.030545247e+03 -3.4803e+00 +2.7289e+00 -9.7019e-01 -4.0026e+00 +1.0176e+00 +8.2248e-01 -1.6322e+00 +1.1616e+00 +1.7899e+00 -3.3032e+00
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.893953467e+07 +1.893953467e+07 +1.893945595e+07 +1.893945595e+07 +3.4528e+00 +3.0728e+00 +2.8530e+00 +3.3999e+00 -5.6716e-01 +2.8671e+00 -1.6754e+00 +3.5564e+00 +3.9160e+00 -1.5448e+00
