% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.371337804e+04 +6.371337804e+04 +6.374927804e+04 +6.374927804e+04 +1.3519e+00 +6.7715e-01
4 +1.947208486e+04 +1.947208486e+04 +1.950798486e+04 +1.950798486e+04 +1.8106e+00 +1.6535e+00
12 +8.369299621e+03 +8.369299621e+03 +8.405199621e+03 +8.405199621e+03 +2.9579e+00 -6.9498e-01
24 +5.469004829e+03 +5.469004829e+03 +5.504904829e+03 +5.504904829e+03 +3.0562e+00 -6.2796e-01
46 +1.953201647e+03 +1.953201647e+03 +1.989101647e+03 +1.989101647e+03 +3.6603e+00 +2.5934e+00
59 +5.308836342e+02 +5.308836342e+02 +5.667836342e+02 +5.667836342e+02 +3.9045e+00 -2.0762e+00
70 +4.539504037e+00 +4.539504037e+00 +4.043950404e+01 +4.043950404e+01 +3.6208e+00 +8.9746e-01
71 +3.746081435e+00 +3.746081435e+00 +3.964608143e+01 +3.964608143e+01 +3.5575e+00 +8.2220e-01
76 +2.445658984e+00 +2.445658984e+00 +3.834565898e+01 +3.834565898e+01 +3.4624e+00 -2.0518e-01
123 +1.064880308e+00 +1.064880308e+00 +3.696488031e+01 +3.696488031e+01 +3.1743e+00 +1.9581e-01
247 +4.678003594e-01 +4.678003594e-01 +3.636780036e+01 +3.636780036e+01 +3.0434e+00 +5.1248e-01
416 +3.805336168e-01 +3.805336168e-01 +3.628053362e+01 +3.628053362e+01 +2.9861e+00 +1.0769e+00
541 +1.568711712e-01 +1.568711712e-01 +3.605687117e+01 +3.605687117e+01 +2.9366e+00 +9.6807e-01
673 +5.766045270e-02 +5.766045270e-02 +3.595766045e+01 +3.595766045e+01 +2.8669e+00 +9.4040e-01
680 +1.916877460e-02 +1.916877460e-02 +3.591916877e+01 +3.591916877e+01 +2.8197e+00 +1.1096e+00
1204 +1.048731009e-02 +1.048731009e-02 +3.591048731e+01 +3.591048731e+01 +2.8068e+00 +1.1192e+00
1544 +7.123551772e-03 +7.123551772e-03 +3.590712355e+01 +3.590712355e+01 +2.7992e+00 +1.1231e+00
2023 +5.835650242e-03 +5.835650242e-03 +3.590583565e+01 +3.590583565e+01 +2.8000e+00 +1.1171e+00
2416 +2.638961506e-03 +2.638961506e-03 +3.590263896e+01 +3.590263896e+01 +2.7985e+00 +1.0935e+00
2545 +4.389654521e-04 +4.389654521e-04 +3.590043897e+01 +3.590043897e+01 +2.7866e+00 +1.1112e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.795943368e+03 +3.795943368e+03 +3.827313368e+03 +3.827313368e+03 -4.9517e-01 +1.3587e+00
3 +2.070569480e+03 +2.070569480e+03 +2.101939480e+03 +2.101939480e+03 +2.1799e-01 +1.0185e+00
15 +4.948648984e+01 +4.948648984e+01 +8.085648984e+01 +8.085648984e+01 +2.5502e+00 +1.5684e+00
17 +7.657928737e+00 +7.657928737e+00 +3.902792874e+01 +3.902792874e+01 +4.3625e-01 +1.6220e+00
22 +3.736379521e+00 +3.736379521e+00 +3.510637952e+01 +3.510637952e+01 +4.0506e-01 +1.6650e+00
246 +2.368134204e+00 +2.368134204e+00 +3.373813420e+01 +3.373813420e+01 -6.0572e-02 +3.0946e+00
516 +1.532242897e+00 +1.532242897e+00 +3.290224290e+01 +3.290224290e+01 -1.9543e-01 +3.0766e+00
801 +7.958136487e-01 +7.958136487e-01 +3.216581365e+01 +3.216581365e+01 +2.3379e-02 +1.8753e+00
819 +6.029367773e-01 +6.029367773e-01 +3.197293678e+01 +3.197293678e+01 -3.8805e-02 +1.8993e+00
935 +3.871744332e-01 +3.871744332e-01 +3.175717443e+01 +3.175717443e+01 -8.6965e-02 +1.9215e+00
1061 +2.399211330e-01 +2.399211330e-01 +3.160992113e+01 +3.160992113e+01 -1.6009e-01 +2.0882e+00
1067 +1.170921439e-01 +1.170921439e-01 +3.148709214e+01 +3.148709214e+01 -1.7756e-01 +1.9031e+00
1070 +7.924447168e-02 +7.924447168e-02 +3.144924447e+01 +3.144924447e+01 -1.9690e-01 +1.9057e+00
1197 +2.835638562e-04 +2.835638562e-04 +3.137028356e+01 +3.137028356e+01 -2.6904e-01 +1.9008e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.091900234e+01 +6.091900234e+01 -9.390809977e+02 -9.390809977e+02 +3.8437e+00 -1.3296e+00
2 +2.260074001e+01 +2.260074001e+01 -9.773992600e+02 -9.773992600e+02 +2.4187e+00 +9.5847e-01
19 +3.722391108e+00 +3.722391108e+00 -9.962776089e+02 -9.962776089e+02 +8.2128e-01 -1.7604e+00
551 +2.472445512e+00 +2.472445512e+00 -9.975275545e+02 -9.975275545e+02 +5.8640e-01 -2.0156e+00
938 +1.435601703e+00 +1.435601703e+00 -9.985643983e+02 -9.985643983e+02 +4.0167e-01 -2.2554e+00
1929 +9.731389806e-01 +9.731389806e-01 -9.990268610e+02 -9.990268610e+02 +2.9302e-01 -2.5628e+00
2276 +4.084282221e-01 +4.084282221e-01 -9.995915718e+02 -9.995915718e+02 +1.1876e-01 -2.9201e+00
2280 +3.866742042e-01 +3.866742042e-01 -9.996133258e+02 -9.996133258e+02 +1.0144e-01 -2.8962e+00
2545 +1.775427524e-01 +1.775427524e-01 -9.998224572e+02 -9.998224572e+02 +2.9379e-03 -3.0352e+00
2671 +1.107667167e-01 +1.107667167e-01 -9.998892333e+02 -9.998892333e+02 -5.0575e-02 -3.0819e+00
2673 +9.887867524e-02 +9.887867524e-02 -9.999011213e+02 -9.999011213e+02 -4.9243e-02 -3.1128e+00
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.109507783e+01 +6.109507783e+01 +1.930150778e+02 +1.930150778e+02 -4.6133e-01 -1.9651e+00
3 +1.406468716e+01 +1.406468716e+01 +1.459846872e+02 +1.459846872e+02 -9.9950e-01 +6.5855e-02
9 +2.720980420e+00 +2.720980420e+00 +1.346409804e+02 +1.346409804e+02 -3.2482e+00 +1.2034e+00
25 +2.197174561e+00 +2.197174561e+00 +1.341171746e+02 +1.341171746e+02 -3.1633e+00 +1.2961e+00
48 +3.290735651e-01 +3.290735651e-01 +1.322490736e+02 +1.322490736e+02 -3.4908e+00 +1.7343e+00
349 +2.322960437e-01 +2.322960437e-01 +1.321522960e+02 +1.321522960e+02 -3.6416e+00 +1.7374e+00
464 +1.448316702e-01 +1.448316702e-01 +1.320648317e+02 +1.320648317e+02 -3.6809e+00 +1.7952e+00
607 +7.886512402e-02 +7.886512402e-02 +1.319988651e+02 +1.319988651e+02 -3.8068e+00 +1.8500e+00
734 +9.551132638e-03 +9.551132638e-03 +1.319295511e+02 +1.319295511e+02 -3.9144e+00 +1.8824e+00
1115 +2.561158959e-03 +2.561158959e-03 +1.319225612e+02 +1.319225612e+02 -3.9541e+00 +1.8956e+00
1136 +1.341061615e-03 +1.341061615e-03 +1.319213411e+02 +1.319213411e+02 -3.9681e+00 +1.9000e+00
2128 +3.718094489e-04 +3.718094489e-04 +1.319203718e+02 +1.319203718e+02 -3.9751e+00 +1.9053e+00
2584 +2.141769048e-05 +2.141769048e-05 +1.319200214e+02 +1.319200214e+02 -3.9819e+00 +1.9095e+00
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.501341233e+04 +6.501341233e+04 +6.560425233e+04 +6.560425233e+04 +1.1460e+00 +3.1737e-02
3 +1.301662505e+03 +1.301662505e+03 +1.892502505e+03 +1.892502505e+03 -1.5727e+00 +3.9073e-01
5 +6.946185243e+02 +6.946185243e+02 +1.285458524e+03 +1.285458524e+03 -3.4044e+00 +2.3360e+00
7 +9.132402196e+00 +9.132402196e+00 +5.999724022e+02 +5.999724022e+02 -2.4792e-01 -1.6830e+00
19 +1.020463257e+00 +1.020463257e+00 +5.918604633e+02 +5.918604633e+02 +1.0463e+00 -3.2052e+00
33 +5.435023826e-01 +5.435023826e-01 +5.913835024e+02 +5.913835024e+02 +1.1430e+00 -3.1826e+00
75 +3.884183080e-01 +3.884183080e-01 +5.912284183e+02 +5.912284183e+02 +1.3487e+00 -3.5532e+00
203 +1.143018922e-01 +1.143018922e-01 +5.909543019e+02 +5.909543019e+02 +1.4480e+00 -3.5213e+00
288 +7.452980421e-02 +7.452980421e-02 +5.909145298e+02 +5.909145298e+02 +1.3358e+00 -3.2359e+00
412 +2.617583749e-02 +2.617583749e-02 +5.908661758e+02 +5.908661758e+02 +1.3776e+00 -3.2649e+00
542 +1.954405188e-03 +1.954405188e-03 +5.908419544e+02 +5.908419544e+02 +1.4336e+00 -3.3326e+00
1938 +1.210374346e-03 +1.210374346e-03 +5.908412104e+02 +5.908412104e+02 +1.4378e+00 -3.3371e+00
% function evaluation | noise-free fitness - Fopt (-1.280000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.248099547e+01 +1.248099547e+01 -3.190045306e-01 -3.190045306e-01 -1.9570e+00 +7.1332e-01
